Catalog Number,Kind of Object,Scientific Name,Family,Phylum,Class,Order,Identified By,Date Identified,Current Identification,Other Identifications,Type Status,Type Citations,Kind of Voucher,Classification,Common Name,Collection Name,Specimen Count,Sex and Stage,Preparation,Station Number,Collector(s),Date Collected,Collection Method,Ocean,Sea/Gulf,Bay/Sound,Country,Province/State,District/County,City/Town,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition Name,Vessel,Cruise,River Basin,Microhabitat Description,Depth (m),Depth Notes,Geologic Age,Notes,Field Number(s),Other Numbers (Type : Value),Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
USNM 80341,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,956,University of Miami,29-Jan-68,,North Atlantic Ocean,Caribbean Sea,,Mexico,Quintana Roo,,,"Yucatan Channel, Arrowsmith Bank",20.8333,-86.5,,,Gerda R/V,6802,,,46 to 183,,,,G956,,322031,,,,,,,,,4/6/2018 18:43,http://n2t.net/ark:/65665/325caeb90-4df9-4875-98bb-a5f57f533d45
USNM 81346,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,4,,,,"Graham, E. A.",25-Dec-64,,North Atlantic Ocean,Caribbean Sea,,Jamaica,,,,Discovery Bay,,,,,,,,,21,,,,,,373757,,,,,,,,,3/29/2017 16:39,http://n2t.net/ark:/65665/30f1d3c49-5b60-43bf-b1eb-02c60faa895a
USNM 81362,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"Ott, B.",May-73,,North Atlantic Ocean,Caribbean Sea,,Barbados,,,,,13.17,-59.53,,,,,,,46,,,,,,373757,,,,,,,,,3/29/2017 16:39,http://n2t.net/ark:/65665/3170eb146-7d7d-4513-add3-92eaef153ac8
USNM 83719,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,,,,North Atlantic Ocean,Caribbean Sea,,Jamaica,,,,Discovery Bay,,,,,,,,,78,,,,,,373757,,,,,,,,,3/29/2017 16:39,http://n2t.net/ark:/65665/31b658015-97ef-4802-8957-6d5d6fe5e1c3
USNM 84482,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 ca.,,,30159,,8-Jul-76,,North Atlantic Ocean,Caribbean Sea,,Cayman Islands,,,,Grand Cayman Island,19.3867,-81.23,,,Eastward R/V,,,,1575 to 1600,,,,,,373757,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/3b416adf6-c31a-4cfd-8583-670d84669977
USNM 84483,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 ca.,,,30176,,10-Jul-76,,North Atlantic Ocean,Caribbean Sea,,Cayman Islands,,,,Grand Cayman Island,19.4067,-81.2783,,,Eastward R/V,,,,675 to 1250,,,,,,373757,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/3a74729a7-18e2-40c4-93c3-a4433446c352
USNM 84676,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,5 ca.,,,29,Continental Shelf Associates for BLM/ MMS,10-Feb-82,,North Atlantic Ocean,Gulf of Mexico,,United States,Florida,,,"Florida Keys, NW Of",24.4586,-83.6864,,SOFLA,,III,,,62.5,,,,2/III-29,,345592,,,,,,,,,9/17/2018 16:26,http://n2t.net/ark:/65665/3027c791b-1171-44d0-9ee5-6fb203d6e5d0
USNM 87209,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,29,Lgl Ecological Research Associates Inc. And Environmental Science Engineering Inc BLM/ MMS,15-Dec-83,,North Atlantic Ocean,Gulf of Mexico,,United States,Florida,,,"Florida Keys, NW Of",24.7922,-83.6861,,SOFLA,Suncoaster R/V,I,,,64,,,,4/I-29-TDS,,345592,,,,,,,,,9/17/2018 16:26,http://n2t.net/ark:/65665/3f1828d70-c986-432d-bf85-10687d4e3af2
USNM 87210,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,3 ca.,,,29,Lgl Ecological Research Associates Inc. And Environmental Science Engineering Inc BLM/ MMS,4-Mar-84,,North Atlantic Ocean,Gulf of Mexico,,United States,Florida,,,"Florida Keys, NW Of",24.7922,-83.6861,,SOFLA,Suncoaster R/V,II,,,64,,,,4/II-29-TDS,,345592,,,,,,,,,9/17/2018 16:26,http://n2t.net/ark:/65665/3c364eaca-dc58-40d6-aa28-6ac97ab53cde
USNM 87211,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,2 ca.,,,29,Lgl Ecological Research Associates Inc. And Environmental Science Engineering Inc BLM/ MMS,16-May-84,,North Atlantic Ocean,Gulf of Mexico,,United States,Florida,,,"Florida Keys, NW Of",24.7922,-83.6861,,SOFLA,Suncoaster R/V,III,,,64,,,,4/III-29-TDS,,345592,,,,,,,,,9/17/2018 16:26,http://n2t.net/ark:/65665/39b447d73-4835-4fe5-b1f3-32d34995d0f4
USNM 87212,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,3 ca.,,,29,Lgl Ecological Research Associates Inc. And Environmental Science Engineering Inc BLM/ MMS,17-Aug-84,,North Atlantic Ocean,Gulf of Mexico,,United States,Florida,,,"Florida Keys, NW Of",24.7922,-83.6861,,SOFLA,Suncoaster R/V,IV,,,64,,,,4/IV-29-TDS,,345592,,,,,,,,,9/17/2018 16:26,http://n2t.net/ark:/65665/3a1e2e462-c9d6-44fd-8d07-5c4d67e34196
USNM 94757,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,105,"Navas, C. R.",Aug-92,,North Atlantic Ocean,Caribbean Sea,,Colombia,,,,"Baru Island, Imelda Bank, Gigante Point",,,,,,,,,0 to 15,,,,,,,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/3bab65a78-e01e-4fe8-83e5-5ad3d72110a2
USNM 1089995,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",2006,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,"DBL 794, 798","Goreau, T.; Graham, E. A.",25-Dec-64,,North Atlantic Ocean,Caribbean Sea,,Jamaica,,,,Discovery Bay,,,,,,,,,46 to 52,,,,,,322021,,,,,,,,,3/29/2017 16:48,http://n2t.net/ark:/65665/39ac1e4cc-4d59-4f7f-9899-4e19aa8ffbd5
USNM 48127,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,EJ-74-145,Hurley; Meade,9-Jul-74,,North Atlantic Ocean,,,Bahamas,,,,"Grand Bahama Island, 1.2 Naut. Mile Off Bell Channel, Lucaya",26.55,-78.57,,,,,,,41.1,,,,,,338475,,,,,,,,,3/29/2017 16:53,http://n2t.net/ark:/65665/3a0ae0b0c-a31e-4693-9154-8b9e7c996961
USNM 48115,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,EJ-75-20,"Jaap, W.",12 Apr 1975 (-- --- 1975),,North Atlantic Ocean,,,Bahamas,,,,"1.2 n. miles off Bell Channel, Lucaya, Grand Bahama",26.55,-78.57,,,Eastwind R/V,,,,45.7,,,,,,338475,,,,,,,,,3/29/2017 16:53,http://n2t.net/ark:/65665/306da7266-bbcf-4468-804e-45d614f07e1d
USNM 48114,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,EJ-74-147,Hurley; Meade,10-Jul-74,,North Atlantic Ocean,,,Bahamas,,,,"Grand Bahama Island, 1.2 Naut. Mile Off Bell Channel, Lucaya",26.55,-78.57,,,,,,,45.7,,,,,,338475,,,,,,,,,3/29/2017 16:53,http://n2t.net/ark:/65665/3054d2ec2-aa84-4a7a-a332-bd86a1308f45
USNM 36532,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,,,,North Atlantic Ocean,,,Bermuda,,,,Challenger Bank,,,,,,,,,,,,,,,,,,,,,,,,3/29/2017 16:53,http://n2t.net/ark:/65665/3e6dee52b-0a7c-483a-afe5-09a92736a7b0
USNM 48152,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Jaap, W.",,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,EJ-75-20,"Jaap, W.",12 Apr 1975 (-- --- 1975),,North Atlantic Ocean,,,Bahamas,,,,"1.2 n. miles off Bell Channel, Lucaya, Grand Bahama",26.55,-78.57,,,Eastwind R/V,,,,45.7,,,,,,338475,,,,,,,,,3/29/2017 16:53,http://n2t.net/ark:/65665/39fec4c0e-389e-4b02-80ca-8fb7b9a00ee3
USNM 1230303,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,,,,,North Atlantic Ocean,,,Bahamas,,,,Acklins Island,,,,,,,,,37,,,,,,322031,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/37c7b69c8-c9ee-4990-8614-89d0767af071
USNM 1230315,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,,,,North Atlantic Ocean,Caribbean Sea,,Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/29/2017 16:48,http://n2t.net/ark:/65665/350e5feb0-3aa1-46fc-b2a9-a93c3355aef0
USNM 1231295,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",Nov-13,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"Goreau, T. F.",,,North Atlantic Ocean,Caribbean Sea,,Jamaica,,,,,,,,,,,,,,,,,,Original Number : 2262,322031,,,,,,,,,3/29/2017 16:39,http://n2t.net/ark:/65665/3c6c5a243-9158-4f59-96ba-ec0fa4438525
USNM 1231296,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3,,,613,,19-Mar-68,,North Atlantic Ocean,Caribbean Sea,,Honduras,,,,"Cape Tres Puntas, NE of",15.9683,-88.3383,,,Pillsbury R/V,6802,,,33 to 46,,,,P613,,322031,,,,,,,,,11/20/2017 21:08,http://n2t.net/ark:/65665/36b79cd8c-c334-48a5-a094-83f775dd6422
USNM 1231297,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,878,,6-Jul-69,,North Atlantic Ocean,Caribbean Sea,,St. Vincent and the Grenadines,,,,"St. Vincent, East of",13.1883,-61.1083,,,Pillsbury R/V,6907,,,37 to 40,,,,P878,,322031,,,,,,,,,11/29/2017 21:59,http://n2t.net/ark:/65665/33ce08579-1649-4097-b582-0b51e8bab786
USNM 1231298,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,867,,5-Jul-69,,North Atlantic Ocean,Caribbean Sea,,St. Vincent and the Grenadines,,,,"St. Vincent, SE of",13.05,-61.1133,,,Pillsbury R/V,6907,,,37,,,,P867,,322031,,,,,,,,,12/7/2017 15:06,http://n2t.net/ark:/65665/36c0ef72f-173d-4f0e-9ba4-f1247de352d6
USNM 1231299,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,840,,1-Jul-69,,North Atlantic Ocean,Caribbean Sea,,Trinidad And Tobago,,,,"Trinidad, Manzanilla Bank, NE of",10.675,-60.625,,,Pillsbury R/V,6907,,,29 to 37,,,,P840,,,,,,,,,,,11/21/2017 15:34,http://n2t.net/ark:/65665/3368765c5-c8f8-4ca0-a25b-1b06262e4c68
USNM 1231300,Specimen/Lot,"Madracis formosa Wells, 1973",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",,"Madracis formosa Wells, 1973 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,4,,,50,State University of Iowa,1918,,North Atlantic Ocean,Caribbean Sea,,,,,,,,,,University of Iowa Barbados - Antigua Expedition,,,,,,,,,,,131487,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/383d9ac2e-c3b7-429f-89e5-9bc2989ea775
USNM 66623,Specimen/Lot,"Madracis ganei Vaughan, 1900",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis ganei Vaughan, 1900 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,6,,,GS 03568,"Vaughan, T. W.",1900,,,,,United States,Louisiana,Natchitoches Parish,,"Lower part of bluff on Cave river, Natchitoches, Wahtubbee Horizon",,,,,,,,,,,Eocene,,,,,,,,,,,,,3/29/2017 16:42,http://n2t.net/ark:/65665/3cc67a18d-178a-4137-8bbe-f381839b1a07
USNM 66624,Specimen/Lot,"Madracis ganei Vaughan, 1900",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis ganei Vaughan, 1900 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3,,,GS 07573,,,,,,,United States,Louisiana,Natchitoches Parish,,Natchitoches,,,,,,,,,,,Eocene,,,,,,,,,,,,,3/29/2017 16:43,http://n2t.net/ark:/65665/3fba69560-525f-49cb-864f-55ddb33a4e8e
USNM 66625,Specimen/Lot,"Madracis ganei Vaughan, 1900",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis ganei Vaughan, 1900 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,9 Fragment(s),,,,,,,,,,United States,Louisiana,,,,,,,,,,,,,,Eocene,,,,,,,,,,,,,1/26/2017 20:26,http://n2t.net/ark:/65665/366a2cb0f-9cf1-4fda-a4f0-4cb0e23431f7
USNM 66626,Specimen/Lot,"Madracis ganei Vaughan, 1900",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis ganei Vaughan, 1900 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3,,,GS 07071,"Wright, O. A.",,,,,,United States,Louisiana,Natchitoches Parish,,"West side of Red River, opposite Campti",,,,,,,,,,,Eocene,,,,,,,,,,,,,3/29/2017 16:43,http://n2t.net/ark:/65665/375507a2d-33f7-41e0-8c8f-4e9f2a5a577e
USNM 66737,Specimen/Lot,"Madracis ganei Vaughan, 1900",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis ganei Vaughan, 1900 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,5,,,GS 05142,"Vaughan, T. W.",1908,,,,,United States,Texas,Sabine County,,1.5 miles West of Sabine Town,,,,,,,,,,,Eocene,,,,,,,,,,,,,3/29/2017 16:42,http://n2t.net/ark:/65665/377429050-b066-4e81-9049-edf2106b9727
USNM 66738,Specimen/Lot,"Madracis ganei Vaughan, 1900",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis ganei Vaughan, 1900 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,11 Fragment(s),,,,,,,,,,United States,Texas,,,,,,,,,,,,,,Eocene,,,,,,,,,,,,,1/26/2017 20:26,http://n2t.net/ark:/65665/309effffc-5d13-45d3-9a83-ccdc57e87b6c
USNM M   158265,Specimen/Lot,"Madracis ganei Vaughan, 1900",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Vaughan, T. W.",,"Madracis ganei Vaughan, 1900 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,Syntype,"Vaughan. 1900. Mono. U. S. Geol. Surv. 39: 128-129, pl.13, figs.8-11.",,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,4 Fragment(s),,,,U.S. Geological Survey,,,,,,United States,Louisiana,Natchitoches Parish,,Natchitoches,,,,,,,,,,,Eocene,,,,,,,,,,,,,3/29/2017 16:35,http://n2t.net/ark:/65665/3d59339d7-0ec8-47c3-a9ce-e3e82ce241f2
USNM M   158266,Specimen/Lot,"Madracis ganei Vaughan, 1900",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis ganei Vaughan, 1900 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,50 ca.,,,,Vaughan,,,,,,United States,Louisiana,Natchitoches Parish,,Natchitoches,,,,,,,,,,,Eocene,,,,,,,,,,,,,3/29/2017 16:35,http://n2t.net/ark:/65665/3a0d8f952-11b3-4c0b-a285-1e506e2d25e9
USNM M   158267,Specimen/Lot,"Madracis ganei Vaughan, 1900",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis ganei Vaughan, 1900 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,50 ca.,,,,,,,,,,United States,Louisiana,,,,,,,,,,,,,,Eocene,,,,,,,,,,,,,2/6/2015 15:55,http://n2t.net/ark:/65665/37a2bbfec-5ce4-496c-ae49-bb8f641e869b
USNM M   158268,Specimen/Lot,"Madracis ganei Vaughan, 1900",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis ganei Vaughan, 1900 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3,,,,,,,,,,United States,Louisiana,,,,,,,,,,,,,,Eocene,,,,,,,,,,,,,2/6/2015 15:55,http://n2t.net/ark:/65665/37e985f32-1c08-4df8-a6bf-921264000287
USNM 66309,Specimen/Lot,Madracis gregorioi Vaughan,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Madracis gregorioi Vaughan : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,GS 03118,"Burns, F.",1897,,,,,United States,Alabama,Wilcox County,,"Alabama River, lower bed ar Greggs Landing, 5 miles below Lower Peach Tree, Lignitic",,,,,,,,,,,Eocene,,,,,,,,,,,,,9/18/2017 16:55,http://n2t.net/ark:/65665/31b03e635-754c-4ec1-a5e4-2bddb77fd550
USNM 66632,Specimen/Lot,Madracis gregorioi Vaughan,Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,Madracis gregorioi Vaughan : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria,,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,GS 07617,,,,,,,United States,Louisiana,,,,,,,,,,,,,,Eocene,,,,,,,,,,,,,2/6/2015 15:55,http://n2t.net/ark:/65665/3755991d0-08da-4ff4-ac64-30ba7529f506
USNM M   158271,Specimen/Lot,"Madracis gregorioi Vaughan, 1900",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Vaughan, T. W.",,"Madracis gregorioi Vaughan, 1900 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,Syntype,"Vaughan. 1900. Mono. U. S. Geol. Surv. 39: 130-131, pl.13, fig.12.",,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,Aldrich,,,,,,United States,Alabama,,,Greggs Landing,,,,,,,,,,,Eocene,,,,,,,,,,,,,3/29/2017 16:35,http://n2t.net/ark:/65665/3bd4b1338-8378-4b50-8101-d777f336a783
USNM M   158272,Specimen/Lot,"Madracis gregorioi Vaughan, 1900",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Vaughan, T. W.",,"Madracis gregorioi Vaughan, 1900 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,Syntype,"Vaughan. 1900. Mono. U. S. Geol. Surv. 39: 130-131, pl.13, fig.12.",,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,Aldrich,,,,,,United States,Alabama,,,Greggs Landing,,,,,,,,,,,Eocene,,,,,,,,,,,,,3/29/2017 16:35,http://n2t.net/ark:/65665/3143145bd-ef5c-48c5-8f17-6242137f07ab
USNM 66726,Specimen/Lot,"Madracis johnsoni Vaughan, 1900",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Madracis johnsoni Vaughan, 1900 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,10 ca.,,,GS 13274,,,,,,,United States,Texas,,,,,,,,,,,,,,Eocene,,,,,,,,,,,,,2/6/2015 15:55,http://n2t.net/ark:/65665/377cc610e-50f8-4182-8399-2a0f3ba3feb5
