Catalog Number,Kind of Object,Scientific Name,Family,Phylum,Class,Order,Identified By,Date Identified,Current Identification,Other Identifications,Type Status,Type Citations,Kind of Voucher,Classification,Common Name,Collection Name,Specimen Count,Sex and Stage,Preparation,Station Number,Collector(s),Date Collected,Collection Method,Ocean,Sea/Gulf,Bay/Sound,Country,Province/State,District/County,City/Town,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition Name,Vessel,Cruise,River Basin,Microhabitat Description,Depth (m),Depth Notes,Geologic Age,Notes,Field Number(s),Other Numbers (Type : Value),Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
USNM 1128546,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Kosmynin, V. N.",1995,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 ca.,,,HA-39,"Fehlmann, H. A.",12-Jan-65,,Indian Ocean,"Red Sea, Gulf of Suez",,Egypt,,,,"Strait Of Jubal, Ghardaqa, Reef 300 Yards Off Oceano. Inst. Pier",27.2772,33.7836,,IIOE - International Indian Ocean Expedition,Anton Bruun R/V,9,,,0.5 to 3,,,,HA-39,,273012,,,,,,,,,3/29/2017 16:47,http://n2t.net/ark:/65665/3f8ac4032-9d8c-42c2-b32f-b37a5d7f118a
USNM 1128548,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Kosmynin, V. N.",1995,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 ca.,,,,"Lowe, T. P.",10-Aug-64,,Indian Ocean,,,Madagascar,,,,"Tulear, 0.25 Mile From Reef Front in Rear of Coralization zone",,,,,,,,,,,,,,,257911,,,,,,,,,3/29/2017 16:49,http://n2t.net/ark:/65665/3fea49f59-7d39-4137-bddb-87712e3134ba
USNM 1128550,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Kosmynin, V. N.",1995,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3,,,1030,"Humes, A. G.",25-May-67,,Indian Ocean,,,Madagascar,,,,"Ambariobe, Near Nosy Be",-13.33,48.25,,,,,,,,,,,,,,,,,,,,,,11/21/2017 21:50,http://n2t.net/ark:/65665/3adf99ad7-27f6-4d66-8dd6-34c4f6b4a391
USNM 1128553,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Kosmynin, V. N.",1995,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,,,,Indian Ocean,Red Sea,,Egypt,,,,"Ghardaga, North of University Of Egypt Biological Station, Harbor Reef 2 fms. from reef edge",,,,,,,,,,,,,,,,,,,,,,,,11/18/2014 15:30,http://n2t.net/ark:/65665/3a6ef838f-0796-424f-948f-d062a956a951
USNM 1128577,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 ca.,,,29,,28-Mar-63,,Indian Ocean,Andaman Sea,,India,Andaman and Nicobar Islands,,,"Little Andaman Island, NE Of",11.38,93.52,,IIOE - International Indian Ocean Expedition,Anton Bruun R/V,1,,,70,,,,,,260779,,,,,,,,,4/30/2018 15:24,http://n2t.net/ark:/65665/36311870b-5187-496a-8a4b-d3476dacbd7c
USNM 38161,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",Seriatopora angulata Klunzinger,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,4,,,,"Wood-Jones, F.",,,Indian Ocean,,,Australia,,,,Cocos Keeling Islands,,,,,,,,,,,,,,,,,,,,,,,,3/29/2017 16:39,http://n2t.net/ark:/65665/3bd8da4ee-b454-4f86-8fa7-216223037bf7
USNM 44307,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",Seriatopora angulata Klunzinger,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,9 ca.,,,,Gibson-Hill,1941,,Indian Ocean,,,Australia,,,,"Cocos Keeling Islands, inside lagoon to the South of Pulo Selma",,,,,,,,,,,,,,,,,,,,,,,,3/29/2017 16:50,http://n2t.net/ark:/65665/36f2be320-917b-4848-8c08-c1adf0bd4967
USNM 328,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",Seriatopora sp.,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,,1838 to 1842,,North Pacific Ocean,Sulu Sea,,,,,,,,,,U.S. Exploring Expedition,,,,,,,,non-type Label: Seriatopora octoptera,,,,,,,,,,,,3/29/2017 16:50,http://n2t.net/ark:/65665/3d0587ba7-7a85-4baa-9c8e-e29eb5f1fa94
USNM 322,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Dana, James D.",1846,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,Hypotype,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,,1838 to 1842,,North Pacific Ocean,Sulu Sea,,,,,,,,,,U.S. Exploring Expedition,,,,,,,,"(1) General view of corallum, nat. size. (2) branch terminal x3 non-type Label: Seriatopora octoptera, H & E",,,,,,,,,,,,3/29/2017 16:50,http://n2t.net/ark:/65665/3681f3a5f-4c88-4d5c-905c-54f6f6c1576b
USNM 347,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Dana, James Dwight",,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,,1838 to 1842,,Pacific Ocean,,,,,,,,,,,U.S. Exploring Expedition,,,,,,,,,,,,,,,,,,,,11/18/2014 15:32,http://n2t.net/ark:/65665/3c5535f26-d01a-4de6-90e0-bc3c56a2a161
USNM 1131733,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,20,,1959,,North Pacific Ocean,South China Sea,,Vietnam,,,,Nhatrang Bay,,,,,,,,,,,,,,,,,,,,,,,,11/18/2014 15:35,http://n2t.net/ark:/65665/3002a6cfb-bc5c-479b-a675-c72b426f22a7
USNM 1136361,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Kosmynin, V. N.",1995,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,4,,,,"Abbott, W. L.",10-May-73,,Indian Ocean,,,,,,,"From Seychelles, Aldabra, Gloriosa Or Assumption Islands",,,,,,,,,10,,,,,,350354,,,,,,,,,3/29/2017 16:39,http://n2t.net/ark:/65665/348223e9d-60f4-45c0-a71f-4f1c4dcd57fe
USNM 38156,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Vaughan, T. W.",,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,22 Fragment(s),,,LINE NO. 1,"Mayer, A. G.",1913,,South Pacific Ocean,,,Australia,Queensland,,,"Murray Island, 1400 Ft From Shore On SE Reef Flat",,,,,,,,,0.3,,,9 specimens plus box of 13 fragments,,,,,,,,,,,,3/29/2017 16:44,http://n2t.net/ark:/65665/353be29ff-44fa-4b9b-9cc8-e3674156b224
USNM 1192618,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,401,"Bayer, F. M.",,,North Pacific Ocean,,,Micronesia,,,,"Caroline Islands, Ifalik Atoll",,,,,,,,,,,,"Ifalik Atoll is also spelled ""Ifaluk.""",,,,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/3e836d442-215a-4116-8048-cbe9174c7dc3
USNM 1192619,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,,,,North Pacific Ocean,,,Micronesia,,,,"Caroline Islands, Ifalik Atoll",,,,,,,,,,,,,,,,,,,,,,,,11/18/2014 15:45,http://n2t.net/ark:/65665/31f521d40-907d-4daf-9c3a-f70cf5afce98
USNM 49212,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",28-Jul-47,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,10E,"Wells, J. W.",28 Jul 1947 (28 July 1947),,North Pacific Ocean,,,Marshall Islands,,,,"Bikini Islands, Bikini Atoll, windward flat, Heliopora zone",,,,,,,,,,,,,6076,,172586,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/3c1a4a369-1b2f-4db7-93c5-4683f62cd252
USNM 1192622,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,Jan-49,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,,"Cloud, P. E.",Jan-49,,North Pacific Ocean,,,Northern Mariana Islands,,,,"Saipan Island, NW of Managaha Island, Lagoon W Of Saipan",,,,,,,,,,,,,,,,,,,,,,,,4/17/2019 13:20,http://n2t.net/ark:/65665/3fe4b74b4-e5a0-42da-a831-af2ef621abb8
USNM 1192624,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,769,"Bayer, F. M.",,,North Pacific Ocean,,,Micronesia,,,,"Caroline Islands, Ifalik Atoll",,,,,,,,,,,,,,,,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/3d3cbde46-bdc0-46c7-a19b-a218751eb6eb
USNM 1192625,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,396,"Bayer, F. M.",,,North Pacific Ocean,,,Micronesia,,,,"Caroline Islands, Ifalik Atoll",,,,,,,,,,,,,,,,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/387f56f67-484e-4f1b-840a-4a2f1b5b0c5f
USNM 1192626,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,787,"Bayer, F. M.",1953,,North Pacific Ocean,,,Micronesia,,,,"Caroline Islands, Ifalik Atoll",,,,,,,,,,,,,,,,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/33f18cc29-e66b-455e-93c8-bea71ad46c0f
USNM 1192627,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History",,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,740,"Bayer, F. M.",,,North Pacific Ocean,,,Micronesia,,,,"Caroline Islands, Ifalik Atoll",,,,,,,,,,,,,,,,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/3a64555f7-1b64-40fe-9413-ac28cedc0bd3
USNM 1192628,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Abbott, T.",,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,77-C,"Abbott, T.",,,North Pacific Ocean,,,Micronesia,,,,"Caroline Islands, Ifaluk Atoll, Maroligar Reef",,,,,,,,,,,,,,,,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/35550a661-47d2-45f9-b72b-765d2e6a3724
USNM 1192629,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Fehlmann, H. A.",1955,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,254,"Fehlmann, H. A.; Pierce, S.; Harry, R.; George Vanderbilt Foundation, Stanford University",1955,,North Pacific Ocean,,,Palau,,,,High Island,,,,,,,,,,,,,,,,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/393003040-0713-4862-9b85-048ba91b6ef6
USNM 1202675,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"Hand, C.",19-Jun-54,,North Pacific Ocean,,,Micronesia,,,,"Caroline Islands, Pohnpei Islands, Kapingamarangi Atoll, Manini Island",,,,,,,,,,,,,,,,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/3f068d3a5-262b-4ab7-9383-2330c13654f5
USNM 1202678,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,,,,North Pacific Ocean,,,Japan,,,,"Amami-Oshima, Koniya",,,,,,,,,,,,Imperial Palace Collection #18,,,,,,,,,,,,11/18/2014 15:23,http://n2t.net/ark:/65665/3571519aa-1b2a-4d33-a55f-de5a310b54eb
USNM 49190,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",5-Dec-46,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,"Wells, J. W.",5-Dec-46,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll, Amen Island, off pier",,,,U.S. Navy Operation Crossroads,,,,,,,,,,,172586,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/3c7037243-ec3a-4aaa-8138-60169377c6f9
USNM 1208934,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,,,,,North Pacific Ocean,,,Philippines,,,,Makajolon Island,,,,,,,,,,,,Tag says only: Makajolon P. T. The only Makajolon entries in EMU are for Kellers and Pierce collection,,,,,,,,,,,,11/18/2014 15:55,http://n2t.net/ark:/65665/3ea23ad66-4c49-4f9a-8c55-c9de6e2a1cca
USNM 1210367,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Olson, C. S.",Nov-63,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2,,,101,"Rosewater, J.",25-Nov-63,,Indian Ocean,,,Indonesia,Sumatra,,,"Greater Sunda Islands, Sumatra Island, Batu Islands, Bai Island",-0.0292,98.5208,,IIOE,Te Vega R/V,2,,,0 to 2,,,,,,,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/3c6381203-0019-42af-8f66-c6083f5acf08
USNM 44260,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",1946,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,20A,"Tracey, J. I.",28-Jun-46,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Rongerik Atoll, Latoback Island, Lagoon Reef",,,,U.S. Navy Operation Crossroads,,,,,1 to 2,,,,,,172586,,,,,,,,,3/29/2017 16:41,http://n2t.net/ark:/65665/33339247b-162b-4e7c-883a-6d806ca23316
USNM 1232774,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,GOC-26,"Banner, A. H.; Strasburg, D. E.; Randall, J.",28-Jul-51,,South Pacific Ocean,,,Kiribati,,,,"Gilbert Islands, Onotoa Atoll, isolated patch reef in main reef passage ca. 1.5 MI directly offshore from Government Station jetty on S portion of northern main island",-1.87,75.57,,,,,,,6,,,,,,,,,,,,,,,3/29/2017 16:51,http://n2t.net/ark:/65665/3db27e067-d72d-4d08-bb26-dd53f24da7b3
USNM 1232776,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,4,,,GOC-27,"Cloud, P. E.",29-Jul-51,,South Pacific Ocean,,,Kiribati,,,,"Gilbert Islands, Onotoa Atoll",-1.87,75.57,,,,,,,3 to 6,,,,,,,,,,,,,,,4/8/2019 19:12,http://n2t.net/ark:/65665/3c4d4958a-d59f-43cb-847c-4ee2d947f6ec
USNM 49195,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",1946,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,Loc. 15,"Tracey, J. I.",2-Jun-46,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Eniwetok Atoll, Bogen Island",,,,U.S. Navy Operation Crossroads,Crossroads R/V,,,,,,,,,,172586,,,,,,,,,3/29/2017 16:51,http://n2t.net/ark:/65665/32b440fd5-c932-4ecb-8455-8ec408ecdf46
USNM 1232800,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Kosmynin, Vladimir N., University of Georgia (UNITED STATES)",1995,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,,University of Egypt,,,Indian Ocean,Red Sea,,Egypt,,,,"El Ghardaga, Harbor Reef, Edge Of Reef",,,,,,,,,4,,,,,,,,,,,,,,,3/29/2017 16:39,http://n2t.net/ark:/65665/33c738125-21fb-44bb-ac09-bb5e239296a2
USNM 1232803,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,GOC-48,"Cloud, P. E.",22-Aug-51,,South Pacific Ocean,,,Kiribati,,,,"Gilbert Islands, Onotoa Atoll, ca. 10,000 ft SW from lagoon end of Government Station jetty, patch reefs at the N end of a reefy shoal area known as Aon te Rabata",-1.87,75.57,,,,,,,2,,,,,,,,,,,,,,,3/29/2017 16:48,http://n2t.net/ark:/65665/3f5683f16-07e4-446f-9672-10ee7eee7bdf
USNM 1232806,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,GOC-56,"Cloud, P. E.",25-Aug-51,,South Pacific Ocean,,,Kiribati,,,,"Gilbert Islands, Onotoa Atoll, ca. 1.5 miles SW from Aiaki Maneaba on a patch reef in the central lagoon",-1.87,75.57,,,,,,,1 to 3,,,,,,,,,,,,,,,3/29/2017 16:42,http://n2t.net/ark:/65665/3c318ac0e-f61b-4091-9452-fb3e9939ed50
USNM 1232807,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Pillai; Scheer,Jan-79,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,HA-39,"Fehlmann, H. A.",12-Jan-65,,Indian Ocean,"Red Sea, Gulf of Suez",,Egypt,,,,"Strait Of Jubal, Ghardaqa, Reef 300 Yards Off Oceano. Inst. Pier",27.2772,33.7836,,IIOE - International Indian Ocean Expedition,Anton Bruun R/V,9,,,0.5 to 3,,,Sample wrapped in taped marked HLM,HA-39,,,,,,,,,,,3/29/2017 16:47,http://n2t.net/ark:/65665/3c72b10a6-0971-476e-aeed-4f35e57c9fc2
USNM 1232809,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,GOC-36,"Cloud, P. E.",20-Aug-51,,South Pacific Ocean,,,Kiribati,,,,"Gilbert Islands, Onotoa Atoll, SE End Of Rakai Ati Reef",-1.87,175.57,,,,,,,,,,,,,,,,,,,,,,4/11/2019 17:02,http://n2t.net/ark:/65665/3203f4efd-fdbb-4fee-b727-1a8a334f513d
USNM 49224,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Wells, J. W.",,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1,,,70,"Emery, K. O.",,,North Pacific Ocean,,,Marshall Islands,,,,"Ralik Chain, Bikini Atoll, off Lagoon",,,,,,,,,19,,,,,,,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/39e818867-179b-4d83-b32f-e8b329acfde9
USNM 1237776,Specimen/Lot,"Seriatopora hystrix Dana, 1846",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,,,"Seriatopora hystrix Dana, 1846 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,,"Abbott, T.",1953,,North Pacific Ocean,,,Micronesia,,,,"Caroline Islands, Ifaluk Atoll",,,,,,,,,,,,,,,,,,,,,,,,3/29/2017 16:54,http://n2t.net/ark:/65665/3604778ef-6919-49e8-b893-d62e6e1e72f4
