Catalog Number,Kind of Object,Scientific Name,Family,Phylum,Class,Order,Identified By,Date Identified,Current Identification,Other Identifications,Type Status,Type Citations,Kind of Voucher,Classification,Common Name,Collection Name,Specimen Count,Sex and Stage,Preparation,Station Number,Collector(s),Date Collected,Collection Method,Ocean,Sea/Gulf,Bay/Sound,Country,Province/State,District/County,City/Town,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition Name,Vessel,Cruise,River Basin,Microhabitat Description,Depth (m),Depth Notes,Geologic Age,Notes,Field Number(s),Other Numbers (Type : Value),Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
USNM 1583069,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-66,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Salina-North, Seroe Domi Formation, 16.2-14.9 Ma",12.1522,-68.992,,,,,,,,,Middle Miocene,,,Other Number : 8191; field number : AB95-66,2083565,,,,,,,,,8/27/2019 15:59,http://n2t.net/ark:/65665/31d077c1c-de36-4412-a33e-aa99599cc44b
USNM 1583070,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3 Fragment(s),,,AB95-66,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Salina-North, Seroe Domi Formation, 16.2-14.9 Ma",12.1522,-68.992,,,,,,,,,Middle Miocene,,,Other Number : 8201; field number : AB95-66,2083565,,,,,,,,,8/27/2019 15:59,http://n2t.net/ark:/65665/39a570f48-fdd2-421b-b2aa-5b4106e41048
USNM 1583071,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-66,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Salina-North, Seroe Domi Formation, 16.2-14.9 Ma",12.1522,-68.992,,,,,,,,,Middle Miocene,,,Other Number : 8202; field number : AB95-66,2083565,,,,,,,,,8/27/2019 16:00,http://n2t.net/ark:/65665/3677239d6-f298-4718-a120-d7407f764669
USNM 1583072,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-66,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Salina-North, Seroe Domi Formation, 16.2-14.9 Ma",12.1522,-68.992,,,,,,,,,Middle Miocene,,,Other Number : 8203; field number : AB95-66,2083565,,,,,,,,,8/27/2019 16:01,http://n2t.net/ark:/65665/3596b5cd1-92e0-46cb-ba76-ffac805b4f16
USNM 1583073,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-70,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, Ridges-North, 5.6-3.0 Ma",12.1508,-68.9964,,,,,,,,,Early Pliocene,,,Other Number : 8047; field number : AB95-70,2083565,,,,,,,,,8/27/2019 16:02,http://n2t.net/ark:/65665/39f91050c-fe0c-4b2a-be45-17893985e0c0
USNM 1583074,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-70,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, Ridges-North, 5.6-3.0 Ma",12.1508,-68.9964,,,,,,,,,Early Pliocene,,,Other Number : 8163; field number : AB95-70,2083565,,,,,,,,,8/27/2019 16:02,http://n2t.net/ark:/65665/3eaa7c2a9-5cca-4d6f-8c76-84d84f5e31ba
USNM 1583075,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-70,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, Ridges-North, 5.6-3.0 Ma",12.1508,-68.9964,,,,,,,,,Early Pliocene,,,Other Number : 8164; field number : AB95-70,2083565,,,,,,,,,8/27/2019 16:03,http://n2t.net/ark:/65665/3e6be5ec6-f1d5-4a3f-8db3-7001e41f3636
USNM 1583076,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-70,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, Ridges-North, 5.6-3.0 Ma",12.1508,-68.9964,,,,,,,,,Early Pliocene,,,Other Number : 8176; field number : AB95-70,2083565,,,,,,,,,8/27/2019 16:04,http://n2t.net/ark:/65665/371d5254f-862d-4b87-83a4-77102c216544
USNM 1583079,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-70,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, Ridges-North, 5.6-3.0 Ma",12.1508,-68.9964,,,,,,,,,Early Pliocene,,,Other Number : 8014; field number : AB95-70,2083565,,,,,,,,,8/27/2019 16:09,http://n2t.net/ark:/65665/3a9fab882-897a-4ca4-a25a-9b6eab1b8bd0
USNM 1583080,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-70,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, Ridges-North, 5.6-3.0 Ma",12.1508,-68.9964,,,,,,,,,Early Pliocene,,,Other Number : 8022; field number : AB95-70,2083565,,,,,,,,,8/27/2019 16:10,http://n2t.net/ark:/65665/3b24d3f1a-93bf-478d-938d-520d3bafe4f2
USNM 1583081,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3 Fragment(s),,,AB95-71,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, Ridges-North, 5.6-3.0 Ma",12.1497,-68.9965,,,,,,,,,Early Pliocene,,,Other Number : 8049; field number : AB95-71,2083565,,,,,,,,,8/27/2019 16:11,http://n2t.net/ark:/65665/3de7f621b-9703-4ef2-a908-ef54a3e4acdf
USNM 1583082,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-72,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, Ridges-North, 5.6-3.0 Ma",12.1495,-68.9967,,,,,,,,,Early Pliocene,,,Other Number : 8037; field number : AB95-72,2083565,,,,,,,,,8/27/2019 16:12,http://n2t.net/ark:/65665/3e5aafd9e-a4ec-48be-b0ae-bdebe7f62bab
USNM 1583083,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-72,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, Ridges-North, 5.6-3.0 Ma",12.1495,-68.9967,,,,,,,,,Early Pliocene,,,Other Number : 8161; field number : AB95-72,2083565,,,,,,,,,8/27/2019 16:13,http://n2t.net/ark:/65665/329d5567d-cd50-4564-b1b2-b4b31b6a1377
USNM 1583084,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-72,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, Ridges-North, 5.6-3.0 Ma",12.1495,-68.9967,,,,,,,,,Early Pliocene,,,Other Number : 8165; field number : AB95-72,2083565,,,,,,,,,8/27/2019 16:14,http://n2t.net/ark:/65665/3b16860ac-889f-48be-b7bc-37c45940ee41
USNM 1583085,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-72,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, Ridges-North, 5.6-3.0 Ma",12.1495,-68.9967,,,,,,,,,Early Pliocene,,,Other Number : 8178; field number : AB95-72,2083565,,,,,,,,,8/27/2019 16:14,http://n2t.net/ark:/65665/3de456c11-2819-40d4-9c38-57b1b31685f1
USNM 1583087,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-74,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, Ridges-North, 5.6-3.0 Ma",12.1492,-68.9969,,,,,,,,,Early Pliocene,,,Other Number : 8143; field number : AB95-74,2083565,,,,,,,,,8/27/2019 16:15,http://n2t.net/ark:/65665/396a949cb-fefb-435b-b83a-62f206148679
USNM 1583088,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-74,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, Ridges-North, 5.6-3.0 Ma",12.1492,-68.9969,,,,,,,,,Early Pliocene,,,Other Number : 8196; field number : AB95-74,2083565,,,,,,,,,8/27/2019 16:15,http://n2t.net/ark:/65665/3f6694ec0-1f1f-4fa0-82e1-d957a80cdfc4
USNM 1583089,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-75,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, Ridges-North",12.1491,-68.9971,,,,,,,,,Early Pliocene,,,Other Number : 8174; field number : AB95-75,2083565,,,,,,,,,8/27/2019 16:16,http://n2t.net/ark:/65665/3a01b8255-18e7-4906-8183-f2673471d5af
USNM 1583090,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-76,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Internoord/RdgN, Seroe Domi Formation, 5.6-3.0 Ma",12.1491,-68.9974,,,,,,,,,Early Pliocene,,,Other Number : 8011; field number : AB95-76,2083565,,,,,,,,,8/27/2019 16:17,http://n2t.net/ark:/65665/3b05d9e53-2093-4295-9fa2-6faf6c1079b8
USNM 1583091,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-76,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Internoord/RdgN, Seroe Domi Formation, 5.6-3.0 Ma",12.1491,-68.9974,,,,,,,,,Early Pliocene,,,Other Number : 8018; field number : AB95-76,2083565,,,,,,,,,8/27/2019 16:18,http://n2t.net/ark:/65665/3a48ec344-1902-4919-a206-c779a15e2348
USNM 1583092,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-77,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Back of Sea Cliff, Seroe Domi Formation, 5.6-3.0 Ma",12.15,-68.9986,,,,,,,,,Early Pliocene,,,Other Number : 8038; field number : AB95-77,2083565,,,,,,,,,8/27/2019 16:19,http://n2t.net/ark:/65665/3a5d3f76c-f0a4-4b61-a127-65048531da18
USNM 1583093,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,NMB 16138,"Budd, A. F.; Klaus, J. S.",2000,,,,,Dominican Republic,,,,"Rio Cana, Cibao Valley, Gurabo formation",,,348,,,,,,,,Late Miocene,,,Other Number : 44266; collection number : 105360; Field Number : AB00-01 Porites Wall,2083565,,,,,,,,,8/27/2019 16:22,http://n2t.net/ark:/65665/39358e29a-0f8f-425b-9692-b307ab6e755c
USNM 1583094,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB98-16,"Budd, A. F.",1998,,,,,Panama,,,Bastimentos,"Shark's Hole Formation. Fish Hole-w, 3.6-2.5 Ma, IslaBastimentos(#22), Coates 1999",9.31979,-82.1104,,,,,,,,,Late Pliocene - Early Pleistocene,from Dr. Helena Fortunato,,Other Number : 30319; collection number : 127548; Field Number : AB98-16,2083565,,,,,,,,,8/27/2019 16:24,http://n2t.net/ark:/65665/3100d75da-6489-48f6-8abe-6f5f0a556e21
USNM 1583096,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",1989,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,8 Fragment(s),,,Evans-S2,"Budd, A. F.",1989,,,,,Dominican Republic,,,,"Arroyo Bellaco, Cibao Valley, Cercado Formation",19.4835,-71.2469,135 - 185,,,,,,,,Late Miocene,,,Other Number : 43849; collection number : 107053; Field Number : AB89-S2,2083565,,,,,,,,,8/27/2019 16:26,http://n2t.net/ark:/65665/307e1660b-7fba-4e82-ac76-a4616e8aa108
USNM 1583098,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",1989,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,11 Fragment(s),,,Evans-S4,"Budd, A. F.",1989,,,,,Dominican Republic,,,,"Cercado Formation, Arroyo Bellaco, Cibao Valley",19.4849,-71.2462,,,,,,,,,Late Miocene,,,Other Number : 43848; collection number : 107058; Field Number : AB89-S4,2083565,,,,,,,,,8/27/2019 16:28,http://n2t.net/ark:/65665/3a2ec5a61-3716-4611-8c53-a4b2c8c71661
USNM 1583099,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F.; Klaus, James",2007,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,JK06-16,"Budd, A. F.; Klaus, J. S.",2007,,,,,Dominican Republic,,,,"Zamba/Guayabin, Cibao Valley, Cercado Formation, 6.5-6.0 Ma",19.5502,-71.3256,,,,,,,,,Late Miocene - Early Pliocene,,,Other Number : 43836; collection number : 106990; Field Number : BK07-12,2083565,,,,,,,,,8/27/2019 16:30,http://n2t.net/ark:/65665/3352d3486-9518-4829-8ecc-0e2183eab119
USNM 1583101,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F.; Klaus, James",2007,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,JK06-16,"Klaus, J. S.",2006,,,,,Dominican Republic,,,,"Zamba/Guayabin, Cibao Valley, Cercado Formation, 6.5-6.0 Ma",19.5502,-71.3256,,,,,,,,,Late Miocene - Early Pliocene,,,Other Number : 43840; collection number : 106996; Field Number : JK06-16,2083565,,,,,,,,,8/27/2019 16:31,http://n2t.net/ark:/65665/3591cc79b-bb6a-44b4-b740-11bc9600d7e3
USNM 1583102,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F.; Klaus, James",2007,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,JK06-16,"Klaus, J. S.",2006,,,,,Dominican Republic,,,,"Zamba/Guayabin, Cibao Valley, Cercado Formation, 6.5-6.0 Ma",19.5502,-71.3256,,,,,,,,,Late Miocene - Early Pliocene,,,Other Number : 43810; collection number : 108121; Field Number : JK06-16,2083565,,,,,,,,,8/27/2019 16:33,http://n2t.net/ark:/65665/308bcf844-5c2b-4a70-bdb8-890873d559d6
USNM 1583103,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F.; Klaus, James",2007,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,JK06-16,"Klaus, J. S.",2006,,,,,Dominican Republic,,,,"Zamba/Guayabin, Cibao Valley, Cercado Formation, 6.5-6.0 Ma",19.5502,-71.3256,,,,,,,,,Late Miocene - Early Pliocene,,,Other Number : 43815; collection number : 106949; Field Number : JK06-16,2083565,,,,,,,,,8/27/2019 16:33,http://n2t.net/ark:/65665/37acfddef-c8f3-4b65-b586-7e5b3e3f89e3
USNM 1583104,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F.; Klaus, James",2007,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,KB05-05,"Klaus, J. S.; Budd, A. F.",May-05,,,,,Dominican Republic,,,,"Cercado Formation, Arroyo Bellaco",19.4858,-71.2505,,,,,,,,,Late Miocene,,,"Other Number : 42318; collection number : 107150; Field Number : KB05-06T, 2.0",2083565,,,,,,,,,8/27/2019 16:35,http://n2t.net/ark:/65665/3aeed59ae-fdae-4c61-bb91-0b39ce2378c1
USNM 1583105,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,KB05-05,"Klaus, J. S.; Budd, A. F.",May-05,,,,,Dominican Republic,,,,"Cercado Formation, Arroyo Bellaco",19.4858,-71.2505,,,,,,,,,Late Miocene,,,"Other Number : 42439; collection number : 107141; Field Number : KB05-06T, off transect",2083565,,,,,,,,,8/27/2019 16:36,http://n2t.net/ark:/65665/35f99c66f-9267-4649-a28f-5d7022f62c32
USNM 1583106,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,KB05-05,"Klaus, J. S.; Budd, A. F.",May-05,,,,,Dominican Republic,,,,"Cercado Formation, Arroyo Bellaco",19.4858,-71.2505,,,,,,,,,Late Miocene,,,"Other Number : 42335; collection number : 107147; Field Number : KB05-06T, 10.5",2083565,,,,,,,,,8/27/2019 16:37,http://n2t.net/ark:/65665/3c13c8351-1b6e-4c39-9d18-e20a8df1c693
USNM 1583107,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,NMB15827,"Klaus, J. S.",2006,,,,,Dominican Republic,,,,"Rio Gurabo, Cibao Valley, Mao Formation, 3.7-3.6 Ma",19.5425,-71.1895,658,,,,,,,,Early Pliocene,,,Other Number : 43694; collection number : 106957; Field Number : NMB15827,2083565,,,,,,,,,8/27/2019 16:40,http://n2t.net/ark:/65665/318822f3a-cfa8-4dc0-9e7b-7543c6c53eab
USNM 1583109,Specimen/Lot,"Stylophora affinis Duncan, 1863",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Klaus, J. S.",2005,"Stylophora affinis Duncan, 1863 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,NMB 15846,"Klaus, J. S.",2003 (03),,,,,Dominican Republic,,,,"Rio Gurabo, Gurabo Formation",19.4996,-71.1806,286,,,,,,,,Late Miocene,,,Other Number : 41052; collection number : 107036; Field Number : JK03-3-9,2083565,,,,,,,,,8/27/2019 16:42,http://n2t.net/ark:/65665/3cbd79bbb-6143-49e7-9045-90c3ea8a23d4
